"Numero","Bloc","Sp","mod","gf","Group","Delta15N","AtomPer15N","N_amount","NperMS","Delta13C","AtomPer13C","C_amount","CperMS","Delta13C_cor","Type","APE15N","APE13C"
"47","B",NA,"T","Temoins","hem",15.1305,0.371824627,0.555238582,0.186949018,-27.38602138,1.075758145,5.995005706,2.01852044,-27.48583198,"hem",10.7942480000001,-5.50273800000056
"1","C","N.s.","P","Grass","hem",7.270083333,0.368956116,0.873109602,7.937360022,-9.617639895,1.094211991,8.47582123,NA,-9.283883301,"hem",-17.8908620000001,179.035722
"1","C","N.s.","P","Grass","hem",7.270083333,0.368956116,0.873109602,7.937360022,-9.617639895,1.094211991,8.47582123,NA,-9.283883301,"hem",-17.8908620000001,179.035722
"1","C","N.s.","P","Grass","hem",7.270083333,0.368956116,0.873109602,7.937360022,-9.617639895,1.094211991,8.47582123,NA,-9.283883301,"hem",-17.8908620000001,179.035722
"2","C","F.o.","P","Grass","hem",17.38208333,0.372646269,0.39821638,5.688805429,-23.39447389,1.079914344,7.171157476,102.4451068,-23.31342917,"hem",19.0106679999996,36.0592520000003
"2","C","F.o.","P","Grass","hem",17.38208333,0.372646269,0.39821638,5.688805429,-23.39447389,1.079914344,7.171157476,102.4451068,-23.31342917,"hem",19.0106679999996,36.0592520000003
"2","C","F.o.","P","Grass","hem",17.38208333,0.372646269,0.39821638,5.688805429,-23.39447389,1.079914344,7.171157476,102.4451068,-23.31342917,"hem",19.0106679999996,36.0592520000003
"3","C","A.o.","P","Grass","hem",11.85508333,0.370629345,1.250428699,31.26071748,-16.22832789,1.087351911,7.134317469,178.3579367,-15.88885795,"hem",-1.15857200000014,110.434922
"3","C","A.o.","P","Grass","hem",11.85508333,0.370629345,1.250428699,31.26071748,-16.22832789,1.087351911,7.134317469,178.3579367,-15.88885795,"hem",-1.15857200000014,110.434922
"3","C","A.o.","P","Grass","hem",11.85508333,0.370629345,1.250428699,31.26071748,-16.22832789,1.087351911,7.134317469,178.3579367,-15.88885795,"hem",-1.15857200000014,110.434922
"4","C","D.g.","P","Grass","hem",28.86408333,0.376836043,0.935054458,23.37636144,0.510246105,1.104720111,6.347348041,158.683701,1.766491088,"hem",60.908408,284.116922
"4","C","D.g.","P","Grass","hem",28.86408333,0.376836043,0.935054458,23.37636144,0.510246105,1.104720111,6.347348041,158.683701,1.766491088,"hem",60.908408,284.116922
"4","C","D.g.","P","Grass","hem",28.86408333,0.376836043,0.935054458,23.37636144,0.510246105,1.104720111,6.347348041,158.683701,1.766491088,"hem",60.908408,284.116922
"5","C","H.l.","P","Grass","hem",9.686083333,0.369837807,0.640382353,16.00955883,-22.94441589,1.080381481,5.400781354,135.0195339,-22.75017061,"hem",-9.07395199999994,40.7306220000003
"5","C","H.l.","P","Grass","hem",9.686083333,0.369837807,0.640382353,16.00955883,-22.94441589,1.080381481,5.400781354,135.0195339,-22.75017061,"hem",-9.07395199999994,40.7306220000003
"5","C","H.l.","P","Grass","hem",9.686083333,0.369837807,0.640382353,16.00955883,-22.94441589,1.080381481,5.400781354,135.0195339,-22.75017061,"hem",-9.07395199999994,40.7306220000003
"5","C","H.l.","P","Grass","hem",15.74308333,0.372048171,0.181202984,-4.53007461,-23.62740789,1.079672569,3.716318724,-92.9079681,-23.32778043,"hem",13.0296879999997,33.6415019999992
"5","C","H.l.","P","Grass","hem",15.74308333,0.372048171,0.181202984,-4.53007461,-23.62740789,1.079672569,3.716318724,-92.9079681,-23.32778043,"hem",13.0296879999997,33.6415019999992
"5","C","H.l.","P","Grass","hem",15.74308333,0.372048171,0.181202984,-4.53007461,-23.62740789,1.079672569,3.716318724,-92.9079681,-23.32778043,"hem",13.0296879999997,33.6415019999992
"6","C","G.v.","P","Forb","hem",31.026,0.377624886,1.009014231,20.18028461,-20.7852396,1.082798501,7.222462059,144.4492412,-20.43989928,"hem",68.7968379999998,64.9008220000002
"6","C","G.v.","P","Forb","hem",31.026,0.377624886,1.009014231,20.18028461,-20.7852396,1.082798501,7.222462059,144.4492412,-20.43989928,"hem",68.7968379999998,64.9008220000002
"6","C","G.v.","P","Forb","hem",31.026,0.377624886,1.009014231,20.18028461,-20.7852396,1.082798501,7.222462059,144.4492412,-20.43989928,"hem",68.7968379999998,64.9008220000002
"7","C","C.r.","P","Forb","hem",34.352,0.378838456,0.855894324,0.355142873,-25.7480716,1.077486047,10.54490926,4.37548102,-25.7431875,"hem",80.9325379999998,11.776282
"7","C","C.r.","P","Forb","hem",34.352,0.378838456,0.855894324,0.355142873,-25.7480716,1.077486047,10.54490926,4.37548102,-25.7431875,"hem",80.9325379999998,11.776282
"7","C","C.r.","P","Forb","hem",34.352,0.378838456,0.855894324,0.355142873,-25.7480716,1.077486047,10.54490926,4.37548102,-25.7431875,"hem",80.9325379999998,11.776282
"8","C","P.l.","P","Forb","hem",8.937,0.36956444,0.460547147,15.35157156,-24.2477756,1.079092096,5.420214323,180.6738108,-24.0769215,"hem",-11.8076220000002,27.8367719999983
"8","C","P.l.","P","Forb","hem",8.937,0.36956444,0.460547147,15.35157156,-24.2477756,1.079092096,5.420214323,180.6738108,-24.0769215,"hem",-11.8076220000002,27.8367719999983
"8","C","P.l.","P","Forb","hem",8.937,0.36956444,0.460547147,15.35157156,-24.2477756,1.079092096,5.420214323,180.6738108,-24.0769215,"hem",-11.8076220000002,27.8367719999983
"9","C","C.n.","P","Forb","hem",17.656,0.372746226,0.766965408,NA,-25.2718196,1.077995874,8.085937971,NA,-25.23503757,"hem",20.010238,16.8745519999991
"9","C","C.n.","P","Forb","hem",17.656,0.372746226,0.766965408,NA,-25.2718196,1.077995874,8.085937971,NA,-25.23503757,"hem",20.010238,16.8745519999991
"9","C","C.n.","P","Forb","hem",17.656,0.372746226,0.766965408,NA,-25.2718196,1.077995874,8.085937971,NA,-25.23503757,"hem",20.010238,16.8745519999991
"10","C","R.a.","P","Forb","hem",26.722,0.376054425,0.194731392,-6.491046396,-25.3791296,1.077880999,4.85898626,-161.9662087,-25.31182203,"hem",53.0922280000001,15.7258019999995
"10","C","R.a.","P","Forb","hem",26.722,0.376054425,0.194731392,-6.491046396,-25.3791296,1.077880999,4.85898626,-161.9662087,-25.31182203,"hem",53.0922280000001,15.7258019999995
"10","C","R.a.","P","Forb","hem",26.722,0.376054425,0.194731392,-6.491046396,-25.3791296,1.077880999,4.85898626,-161.9662087,-25.31182203,"hem",53.0922280000001,15.7258019999995
"11","C","M.a.","P","Legumes","hem",7.086,0.368888936,0.655633739,65.56337393,-19.0294436,1.084677853,5.498061832,549.8061832,-18.348833,"hem",-18.5626620000001,83.6943420000003
"11","C","M.a.","P","Legumes","hem",7.086,0.368888936,0.655633739,65.56337393,-19.0294436,1.084677853,5.498061832,549.8061832,-18.348833,"hem",-18.5626620000001,83.6943420000003
"11","C","M.a.","P","Legumes","hem",7.086,0.368888936,0.655633739,65.56337393,-19.0294436,1.084677853,5.498061832,549.8061832,-18.348833,"hem",-18.5626620000001,83.6943420000003
"12","C","T.p.","P","Legumes","hem",28.835,0.376825431,0.782433413,39.12167063,-20.2241616,1.08339907,6.158889332,307.9444666,-19.74326817,"hem",60.8022879999998,70.9065119999997
"12","C","T.p.","P","Legumes","hem",28.835,0.376825431,0.782433413,39.12167063,-20.2241616,1.08339907,6.158889332,307.9444666,-19.74326817,"hem",60.8022879999998,70.9065119999997
"12","C","T.p.","P","Legumes","hem",28.835,0.376825431,0.782433413,39.12167063,-20.2241616,1.08339907,6.158889332,307.9444666,-19.74326817,"hem",60.8022879999998,70.9065119999997
"13","C","L.c.","P","Legumes","hem",7.291,0.368963749,0.833378519,83.33785192,-13.3501896,1.090756269,5.797568913,579.7568913,-12.1984553,"hem",-17.814532,144.478501999998
"13","C","L.c.","P","Legumes","hem",7.291,0.368963749,0.833378519,83.33785192,-13.3501896,1.090756269,5.797568913,579.7568913,-12.1984553,"hem",-17.814532,144.478501999998
"13","C","L.c.","P","Legumes","hem",7.291,0.368963749,0.833378519,83.33785192,-13.3501896,1.090756269,5.797568913,579.7568913,-12.1984553,"hem",-17.814532,144.478501999998
"14","C","M.s.","P","Legumes","hem",17.263,0.372602814,0.351617441,-5.860290691,-9.5319976,1.0948424,5.302948786,-88.38247977,-7.835595821,"hem",18.5761179999999,185.339812
"14","C","M.s.","P","Legumes","hem",17.263,0.372602814,0.351617441,-5.860290691,-9.5319976,1.0948424,5.302948786,-88.38247977,-7.835595821,"hem",18.5761179999999,185.339812
"14","C","M.s.","P","Legumes","hem",17.263,0.372602814,0.351617441,-5.860290691,-9.5319976,1.0948424,5.302948786,-88.38247977,-7.835595821,"hem",18.5761179999999,185.339812
"15","C","T.r.","P","Legumes","hem",26.965,0.376143093,0.405355264,-8.107105285,-24.9631756,1.078326275,3.90639423,-78.12788461,-24.80648248,"hem",53.9789079999997,20.1785619999995
"15","C","T.r.","P","Legumes","hem",26.965,0.376143093,0.405355264,-8.107105285,-24.9631756,1.078326275,3.90639423,-78.12788461,-24.80648248,"hem",53.9789079999997,20.1785619999995
"15","C","T.r.","P","Legumes","hem",26.965,0.376143093,0.405355264,-8.107105285,-24.9631756,1.078326275,3.90639423,-78.12788461,-24.80648248,"hem",53.9789079999997,20.1785619999995
"17","C","F.o.","P+L","Grass","hem",370.735,0.501423251,0.48639101,-6.948443003,-18.6870736,1.085044307,4.294330272,-61.34757532,-17.68736621,"hem",1306.780488,87.3588819999993
"17","C","F.o.","P+L","Grass","hem",370.735,0.501423251,0.48639101,-6.948443003,-18.6870736,1.085044307,4.294330272,-61.34757532,-17.68736621,"hem",1306.780488,87.3588819999993
"17","C","F.o.","P+L","Grass","hem",370.735,0.501423251,0.48639101,-6.948443003,-18.6870736,1.085044307,4.294330272,-61.34757532,-17.68736621,"hem",1306.780488,87.3588819999993
"18","C","A.o.","P+L","Grass","hem",957.719,0.714611161,0.45759473,-6.537067568,-22.5297936,1.080931111,4.308892104,-61.55560149,-22.06019412,"hem",3438.659588,46.2269219999989
"18","C","A.o.","P+L","Grass","hem",957.719,0.714611161,0.45759473,-6.537067568,-22.5297936,1.080931111,4.308892104,-61.55560149,-22.06019412,"hem",3438.659588,46.2269219999989
"18","C","A.o.","P+L","Grass","hem",957.719,0.714611161,0.45759473,-6.537067568,-22.5297936,1.080931111,4.308892104,-61.55560149,-22.06019412,"hem",3438.659588,46.2269219999989
"19","C","D.g.","P+L","Grass","hem",261.198,0.461538882,0.554726353,55.47263535,-19.2685916,1.08442188,7.636017647,763.6017647,-18.85649953,"hem",907.936798,81.134612
"19","C","D.g.","P+L","Grass","hem",261.198,0.461538882,0.554726353,55.47263535,-19.2685916,1.08442188,7.636017647,763.6017647,-18.85649953,"hem",907.936798,81.134612
"19","C","D.g.","P+L","Grass","hem",261.198,0.461538882,0.554726353,55.47263535,-19.2685916,1.08442188,7.636017647,763.6017647,-18.85649953,"hem",907.936798,81.134612
"20","C","H.l.","P+L","Grass","hem",406.268,0.514354583,1.493736443,16.59707159,-20.8578016,1.082720831,8.906048223,98.95609136,-20.60965258,"hem",1436.093808,64.124122
"20","C","H.l.","P+L","Grass","hem",406.268,0.514354583,1.493736443,16.59707159,-20.8578016,1.082720831,8.906048223,98.95609136,-20.60965258,"hem",1436.093808,64.124122
"20","C","H.l.","P+L","Grass","hem",406.268,0.514354583,1.493736443,16.59707159,-20.8578016,1.082720831,8.906048223,98.95609136,-20.60965258,"hem",1436.093808,64.124122
"21","C","G.v.","P+L","Forb","hem",260.384,0.46124237,0.960338795,32.01129317,-22.0801136,1.08141246,7.011714693,233.7238231,-21.81028124,"hem",904.971678,51.0404119999985
"21","C","G.v.","P+L","Forb","hem",260.384,0.46124237,0.960338795,32.01129317,-22.0801136,1.08141246,7.011714693,233.7238231,-21.81028124,"hem",904.971678,51.0404119999985
"21","C","G.v.","P+L","Forb","hem",260.384,0.46124237,0.960338795,32.01129317,-22.0801136,1.08141246,7.011714693,233.7238231,-21.81028124,"hem",904.971678,51.0404119999985
"23","C","P.l.","P+L","Forb","hem",370.099,0.501191764,1.751585872,-58.38619574,-17.9369256,1.085847216,9.146289958,-304.8763319,-17.56121242,"hem",1304.465618,95.3879719999984
"23","C","P.l.","P+L","Forb","hem",370.099,0.501191764,1.751585872,-58.38619574,-17.9369256,1.085847216,9.146289958,-304.8763319,-17.56121242,"hem",1304.465618,95.3879719999984
"23","C","P.l.","P+L","Forb","hem",370.099,0.501191764,1.751585872,-58.38619574,-17.9369256,1.085847216,9.146289958,-304.8763319,-17.56121242,"hem",1304.465618,95.3879719999984
"24","C","C.n.","P+L","Forb","hem",263.989,0.462555531,0.745577757,14.91155514,-25.6141896,1.077629368,7.203458105,144.0691621,-25.59289049,"hem",918.103288,13.2094919999992
"24","C","C.n.","P+L","Forb","hem",263.989,0.462555531,0.745577757,14.91155514,-25.6141896,1.077629368,7.203458105,144.0691621,-25.59289049,"hem",918.103288,13.2094919999992
"24","C","C.n.","P+L","Forb","hem",263.989,0.462555531,0.745577757,14.91155514,-25.6141896,1.077629368,7.203458105,144.0691621,-25.59289049,"hem",918.103288,13.2094919999992
"25","C","R.a.","P+L","Forb","hem",564.406,0.571864145,0.223984257,-22.39842574,-20.6993916,1.082890392,3.740423078,-374.0423078,-19.8277041,"hem",2011.189428,65.8197319999987
"25","C","R.a.","P+L","Forb","hem",564.406,0.571864145,0.223984257,-22.39842574,-20.6993916,1.082890392,3.740423078,-374.0423078,-19.8277041,"hem",2011.189428,65.8197319999987
"25","C","R.a.","P+L","Forb","hem",564.406,0.571864145,0.223984257,-22.39842574,-20.6993916,1.082890392,3.740423078,-374.0423078,-19.8277041,"hem",2011.189428,65.8197319999987
"26","C","M.a.","P+L","Legumes","hem",595.424,0.583136567,2.273672274,11.36836137,-2.5139236,1.102352081,11.65914668,58.29573341,-1.777255362,"hem",2123.913648,260.436622
"26","C","M.a.","P+L","Legumes","hem",595.424,0.583136567,2.273672274,11.36836137,-2.5139236,1.102352081,11.65914668,58.29573341,-1.777255362,"hem",2123.913648,260.436622
"26","C","M.a.","P+L","Legumes","hem",595.424,0.583136567,2.273672274,11.36836137,-2.5139236,1.102352081,11.65914668,58.29573341,-1.777255362,"hem",2123.913648,260.436622
"27","C","T.p.","P+L","Legumes","hem",353.562,0.495172369,0.959812444,31.99374812,-11.3869276,1.092857344,5.930614061,197.6871354,-10.09688217,"hem",1244.271668,165.489252
"27","C","T.p.","P+L","Legumes","hem",353.562,0.495172369,0.959812444,31.99374812,-11.3869276,1.092857344,5.930614061,197.6871354,-10.09688217,"hem",1244.271668,165.489252
"27","C","T.p.","P+L","Legumes","hem",353.562,0.495172369,0.959812444,31.99374812,-11.3869276,1.092857344,5.930614061,197.6871354,-10.09688217,"hem",1244.271668,165.489252
"28","C","L.c.","P+L","Legumes","hem",344.523,0.491881905,1.171433381,9.76194484,-7.7659816,1.09673223,8.131757309,67.76464425,-6.741840779,"hem",1211.367028,204.238111999999
"28","C","L.c.","P+L","Legumes","hem",344.523,0.491881905,1.171433381,9.76194484,-7.7659816,1.09673223,8.131757309,67.76464425,-6.741840779,"hem",1211.367028,204.238111999999
"28","C","L.c.","P+L","Legumes","hem",344.523,0.491881905,1.171433381,9.76194484,-7.7659816,1.09673223,8.131757309,67.76464425,-6.741840779,"hem",1211.367028,204.238111999999
"30","C","T.r.","P+L","Legumes","hem",221.534,0.447088627,0.792226242,8.802513804,-25.1502016,1.078126066,11.44967539,127.2186154,-25.12705485,"hem",763.434248,18.1764719999999
"30","C","T.r.","P+L","Legumes","hem",221.534,0.447088627,0.792226242,8.802513804,-25.1502016,1.078126066,11.44967539,127.2186154,-25.12705485,"hem",763.434248,18.1764719999999
"30","C","T.r.","P+L","Legumes","hem",221.534,0.447088627,0.792226242,8.802513804,-25.1502016,1.078126066,11.44967539,127.2186154,-25.12705485,"hem",763.434248,18.1764719999999
"32","C","F.o.","L","Grass","hem",373.424,0.502401962,0.283961046,-7.099026141,-27.5600776,1.075546246,3.633081091,-90.82702728,-27.83362079,"hem",1316.567598,-7.62172800000016
"32","C","F.o.","L","Grass","hem",373.424,0.502401962,0.283961046,-7.099026141,-27.5600776,1.075546246,3.633081091,-90.82702728,-27.83362079,"hem",1316.567598,-7.62172800000016
"32","C","F.o.","L","Grass","hem",373.424,0.502401962,0.283961046,-7.099026141,-27.5600776,1.075546246,3.633081091,-90.82702728,-27.83362079,"hem",1316.567598,-7.62172800000016
"33","C","A.o.","L","Grass","hem",643.196,0.600492654,0.457076248,-45.70762483,-24.8119196,1.078488192,4.002424053,-400.2424053,-24.63755738,"hem",2297.474518,21.7977319999996
"33","C","A.o.","L","Grass","hem",643.196,0.600492654,0.457076248,-45.70762483,-24.8119196,1.078488192,4.002424053,-400.2424053,-24.63755738,"hem",2297.474518,21.7977319999996
"33","C","A.o.","L","Grass","hem",643.196,0.600492654,0.457076248,-45.70762483,-24.8119196,1.078488192,4.002424053,-400.2424053,-24.63755738,"hem",2297.474518,21.7977319999996
"34","C","D.g.","L","Grass","hem",189.693,0.435485385,0.920039677,8.363997068,-26.7567856,1.076406201,5.700764824,51.82513476,-26.83241039,"hem",647.401828,0.977821999998962
"34","C","D.g.","L","Grass","hem",189.693,0.435485385,0.920039677,8.363997068,-26.7567856,1.076406201,5.700764824,51.82513476,-26.83241039,"hem",647.401828,0.977821999998962
"34","C","D.g.","L","Grass","hem",189.693,0.435485385,0.920039677,8.363997068,-26.7567856,1.076406201,5.700764824,51.82513476,-26.83241039,"hem",647.401828,0.977821999998962
"35","C","H.l.","L","Grass","hem",498.411,0.547872031,1.226911189,24.53822378,-24.5226936,1.078797803,5.678758446,113.5751689,-24.38853792,"hem",1771.268288,24.893842
"35","C","H.l.","L","Grass","hem",498.411,0.547872031,1.226911189,24.53822378,-24.5226936,1.078797803,5.678758446,113.5751689,-24.38853792,"hem",1771.268288,24.893842
"35","C","H.l.","L","Grass","hem",498.411,0.547872031,1.226911189,24.53822378,-24.5226936,1.078797803,5.678758446,113.5751689,-24.38853792,"hem",1771.268288,24.893842
"36","C","G.v.","L","Forb","hem",274.963,0.466552719,0.490474724,12.2618681,-28.0363296,1.075036393,4.079835363,101.9958841,-28.34109215,"hem",958.075168,-12.7202580000008
"36","C","G.v.","L","Forb","hem",274.963,0.466552719,0.490474724,12.2618681,-28.0363296,1.075036393,4.079835363,101.9958841,-28.34109215,"hem",958.075168,-12.7202580000008
"36","C","G.v.","L","Forb","hem",274.963,0.466552719,0.490474724,12.2618681,-28.0363296,1.075036393,4.079835363,101.9958841,-28.34109215,"hem",958.075168,-12.7202580000008
"38","C","P.l.","L","Forb","hem",263.408,0.462343898,0.164034496,-8.20172479,-27.2044216,1.075926991,3.027640294,-151.3820147,-27.47513326,"hem",915.986958,-3.81427800000056
"38","C","P.l.","L","Forb","hem",263.408,0.462343898,0.164034496,-8.20172479,-27.2044216,1.075926991,3.027640294,-151.3820147,-27.47513326,"hem",915.986958,-3.81427800000056
"38","C","P.l.","L","Forb","hem",263.408,0.462343898,0.164034496,-8.20172479,-27.2044216,1.075926991,3.027640294,-151.3820147,-27.47513326,"hem",915.986958,-3.81427800000056
"40","C","R.a.","L","Forb","hem",204.414,0.44085023,0.306035268,7.650881704,-28.2856976,1.074769429,3.662662896,91.56657239,-28.67979053,"hem",701.050278,-15.389898
"40","C","R.a.","L","Forb","hem",204.414,0.44085023,0.306035268,7.650881704,-28.2856976,1.074769429,3.662662896,91.56657239,-28.67979053,"hem",701.050278,-15.389898
"40","C","R.a.","L","Forb","hem",204.414,0.44085023,0.306035268,7.650881704,-28.2856976,1.074769429,3.662662896,91.56657239,-28.67979053,"hem",701.050278,-15.389898
"41","C","M.a.","L","Legumes","hem",271.785,0.465395192,1.356358908,19.37655583,-25.5876176,1.077657813,7.107621057,101.5374437,-25.56399392,"hem",946.499898,13.4939420000002
"41","C","M.a.","L","Legumes","hem",271.785,0.465395192,1.356358908,19.37655583,-25.5876176,1.077657813,7.107621057,101.5374437,-25.56399392,"hem",946.499898,13.4939420000002
"41","C","M.a.","L","Legumes","hem",271.785,0.465395192,1.356358908,19.37655583,-25.5876176,1.077657813,7.107621057,101.5374437,-25.56399392,"hem",946.499898,13.4939420000002
